孙郁/辽宁人民出版社/2007-1-1/34.00元,7.5,101,,,,,
张杰/福建教育出版社/2011-9-1/23.6,,10,,,,,
傅光明/京华出版社/2006/49.8,8.2,41,,,,,
孙郁/东方出版社/2004-9-1/20.00元,7.7,29,,,,,
【澳】张钊贻/北京大学出版社/2011-10/38.00元,7.8,14,,,,,
王锡荣/上海文化出版社/2006-08第1版/38.00元,8.4,60,,,,,
鲁迅原著、钱理群选编导读/中国长安出版社/2012-8/48.00元,7.7,24,,,,,
鲁迅/中华书局/2013-12/35.00元,8.7,31,,,,,
鲁迅/光明日报出版社/2009-2/23.00元,8.1,17,,,,,
鲁迅/当代中国出版社/2004-08-21/25.00元,7.9,51,,,,,
陆燕生/文物出版社发行部/2006-8/46.00元,8.6,40,,,,,
[日]山田敬三/秦刚/北京大学出版社/2012-9/35.00元,7.3,16,,,,,
鲁迅/杨义/生活·读书·新知三联书店/2014-11-1/136.00元,,10,,,,,
散木/百花洲文艺出版社/2002-12/28.00元,,10,,,,,
王家平/北京大学出版社/2009-2/48.00元,7.2,14,,,,,
钱理群/漓江出版社/2014-9/49.50,,10,,,,,
王得后/天津人民出版社/1995-6/16.00元,,10,,,,,
鲁迅/人民文学出版社/2014-5/36800.00元,,10,,,,,
鲁迅/二十一世纪/2010-5/30.00元,8.9,31,,,,,
石一歌/上海人民出版社/1976,,10,,,,,
上海鲁迅纪念馆/江苏古籍出版社/1900-01-01/988.0,,10,,,,,
孙郁/人民文学出版社/2015-3/78.00元,,10,,,,,
徐麟/湖南师范大学出版社/1997年,8,10,,,,,
鲁迅、郑振铎/西冷印社出版社/2007-1/36.00元,9.1,58,,,,,
张梦阳/广东教育/2005-1/105.00元,,10,,,,,
鲁迅/山东文艺出版社/2001-6/18.00元,,10,,,,,
李伶伶/中国青年出版社/2014-1-1,7,17,,,,,
8,,10,,,,,
陈漱渝、姜异新/漓江出版社/2012-10/39.80元,6.7,10,,,,,
[日]增田涉/钟敬文/湖南人民出版社/1980年5月/0.43,,10,,,,,
周作人等著/河北教育出版社/2000-12-01/24.7,8.2,18,,,,,
鲁迅/人民文学出版社/1981-12/35.40,9.2,39,,,,,
李允经/北京十月文艺出版社/1990/3.85,,10,,,,,
EileenJ.Cheng/UniversityofHawaiiPress/2013-4-3/USD54.00,,10,,,,,
鲁迅/杨宪益、戴乃迭/外文出版社/2004-5/21.00元,9.4,24,,,,,
鲁迅/上海文艺出版社/1990/2.35,8.6,13,,,,,
汪卫东/北京大学出版社/2013-1/49.00元,,10,,,,,
何浩/北京大学出版社/2009-08/28.00元,7.7,14,,,,,
鲁迅/2011-10/35.00元,,10,,,,,
鲁迅/浙江人民出版社/2002-10/41.0,,10,,,,,
陈漱渝/第1版(2002年5月1日)/2002-5-1/39.00,7.2,16,,,,,
鲁迅/浙江人民出版社/2001-6-1/12.00元,9.3,34,,,,,
鲁迅/1983-12-1/18.50,9.4,28,,,,,
2010-1/30.00元,8.9,38,,,,,
/福建教育出版社/1999-09-01/680.00元,,10,,,,,
高旭东//2001-10-1/24.00元,6.7,18,,,,,
许寿裳/东方出版社/2009-3/32.80元,7.6,44,,,,,
张梦阳/华文出版社/2012-1/35.00元,,10,,,,,
孙郁/新疆人民出版社/1998年10月/17.50元,,10,,,,,
鲁迅/吉林大学/2009-4/298.00元,,10,,,,,
A.P.契诃夫/鲁迅/中央广播电视大学出版社/2009-8/15.00元,,10,,,,,
张秀枫/北京工业大学出版社/2005年6月1日/28.00元,8.9,79,,,,,
钱理群/河北教育出版社/2005-7/23.20元,8,150,,,,,
鲁迅/文化艺术出版社/2004-03-01/18.00,9.1,40,,,,,
诸荣会/北岳文艺出版社/2014-7-1/35.00,,10,,,,,
徐昭武/中国画报出版社/2007-9/28.0,,10,,,,,
范美忠/中央广播电视大学出版社/2012-12/32.00元,7.8,29,,,,,
胡永良/漓江出版社/2014-9/28.00元,,10,,,,,
陈福康/上海交通大学出版社/2015-5/38.00元,,10,,,,,
萧振鸣/北京古籍/2001-9/120.00元,,10,,,,,
鲁迅/江苏文艺出版社/2010-1/18.50元,8.3,32,,,,,
孙郁、黄乔生/河南大学/2004-4-1/21.00,7.6,11,,,,,
2008-6/20.00元,,10,,,,,
鲁迅/北岳文艺出版社/2000-12/9.00,7.8,29,,,,,
鲁迅/人民文学出版社/1957/2.40,8,11,,,,,
杨里昂/岳麓书社/2007-2/30.00元,6.7,11,,,,,
吴义勤编/2012-10/29.80元,8.6,10,,,,,
许寿裳/东方出版社/2008-11/48.00元,,10,,,,,
鲁迅/光明日报出版社/2013-8-1/36.00,,10,,,,,
孔庆东/花山文艺出版社/2005-6/19.80元,7.2,16,,,,,
孙玉石/北京大学出版社/2009-8/42.00元,,10,,,,,
端木赐香/中国发展出版社/2015-5-1/36.00,,10,,,,,
苏克军/光明日报出版社/2011-10/33.00元,,10,,,,,
鲁迅/上海美术出版社/1983-9/1.05,,10,,,,,
[清]曹雪芹著、高鹗续/人民文学出版社/1996-12/59.70元,9.6,125552,,,,,
袁珂译注/北京联合出版公司·后浪出版公司/2016-10/49.80元,9.1,672,,,,,
（清）沈复/人民文学出版社/1999-1/5.70元,8.9,16489,,,,,
王国维/上海古籍出版社/1998-12-01/9.80元,9,15725,,,,,
兰陵笑笑生/齐鲁出版社/1991/268.00元,8.6,4485,,,,,
[明]罗贯中/人民文学出版社/1998-05/39.50元,9.2,55792,,,,,
孔丘编订/北京出版社/2006-7/19.90元,9.4,10906,,,,,
<南朝宋>刘义庆著/里望译注/山西古籍出版社/2004/9,9.1,3037,,,,,
[明]张岱/夏咸淳、程维荣校注/上海古籍出版社/2001-5/25.00元,9.2,2616,,,,,
吴楚材、吴调侯/中华书局/1987-1-1/21.00,9,10238,,,,,
(清)李渔/江巨荣/卢寿荣/校注/上海古籍出版社/2000-05/29.00元,8.5,2793,,,,,
孟元老/中州古籍出版社/2010-6-1/20.00元,9.1,1006,,,,,
车万育/岳麓书社/2002年6月第2版/6.20,9.1,471,,,,,
佚名/李润英、陈焕良/岳麓书社/2006-5/26.00元,8.7,2246,,,,,
汤显祖/人民文学出版社/1963-4-1/14.50,9,6091,,,,,
张定浩/华东师范大学出版社/2014-1/29.80,8.4,1808,,,,,
山东大学杜甫全集校注组编著/人民文学出版社/1982/0.56元,9.3,29,,,,,
王这么/长江文艺出版社/2016-6-1/39.50元,7.8,1430,,,,,
叶嘉莹/中华书局/2007-1/49.00元,9.3,881,,,,,
叶嘉莹/北京大学出版社/2015-5-1/CNY62.00,9.1,1958,,,,,
刘学锴、余恕诚/中华书局/1998-01/148.0,9.4,265,,,,,
叶嘉莹/中华书局/2008-1/32.00元,8.9,338,,,,,
程允升/岳麓书社/2006.4/17.00元,8.9,377,,,,,
(美)洪业/曾祥波/上海古籍出版社/2011-9/68.00元,8.9,125,,,,,
寒山/项楚/中华书局/2000-3/112.00,9,183,,,,,
顾青编注/中华书局/2009-07/19.00元,9.3,762,,,,,
李剑国/中华书局/2017-3/268,,10,,,,,
沈祖棻著/中华书局/2008-8/22.00元,9.1,252,,,,,
潘富俊/商务印书馆/2015-3/98.00元,7.4,201,,,,,
李晓润/青豆书坊|上海社会科学院出版社/2017-5/49.80元,9.7,18,,,,,
俞陛云/北京出版社/2003-01/16.00,9,325,,,,,
[唐]李贺、[清]王琦等注/上海古籍出版社/1978-4/1.35元,9.3,203,,,,,
汪辟疆校录/上海古籍出版社/1978年1月/0.95元,9.2,168,,,,,
骆玉明/复旦大学出版社/2007/25.00元,9.1,466,,,,,
葛景春选注/中华书局/2005-11/20.00元,9.3,295,,,,,
（清）金圣叹著、陆林辑校整理/陆林注解/凤凰出版社/2008-12/380.00元,8.8,50,,,,,
李凯/新桐｜北京联合出版公司/2017-7/62.00元,,10,,,,,
[春秋]李耳/卫广来/山西古籍出版社/2003-3/5.00元,9.5,2089,,,,,
闻一多/上海古籍出版社/1998-12/9.30,9,505,,,,,
张怡微/上海古籍出版社/2016-5/38.00,8.3,204,,,,,
[宋]周密、钱之江校注/浙江古籍出版社/2011-12/16.00元,8.3,65,,,,,
金性尧选注/上海古籍出版社/1995-12/16.00元,9,56,,,,,
[南朝陈]徐陵编[清]吴兆宜注程琰删补曹明纲导读尚成整理集评/上海古籍/2007-9/50.00元,8.8,146,,,,,
(宋)李清照、陈祖美评注/人民文学出版社/2005-3-1/11.00,9.1,332,,,,,
孟晖/生活·读书·新知三联书店/2006-9/39.00元,8.1,2742,,,,,
(宋)朱熹、王华宝标点/朱熹注解/凤凰出版社/2007-1/17.00元,8.8,95,,,,,
司空图/岳麓书社/1997/12,8.9,123,,,,,
叶嘉莹/中华书局/2007-1/24.00元,8.3,424,,,,,
苏缨/湖南文艺出版社/2015-2/49.00,8.7,101,,,,,
[宋]晏殊晏几道、张草纫笺注/上海古籍出版社/2008-12-01/48.00元,9.2,256,,,,,
庞坚/上海辞书出版社/1998-1/45.40元,8.9,219,,,,,
[三國]阮籍/陳伯君校注/中华书局/1987-1/28.0,8.8,190,,,,,
（唐）范摅撰、唐雯校笺/中华书局/2017-1/29,,10,,,,,
傅德岷主编/湖北辞书出版社/2005-1/29.80元,8.7,117,,,,,
王嘉、萧绮/中华书局/1981-6/0.83元,9,73,,,,,
张岱/山东画报出版社/2006-5-1/35.00元,9.4,188,,,,,
林庚/清华大学出版社/2009-12/28.00元,8.9,111,,,,,
白谦慎编/生活·读书·新知三联书店/2016-6-1/CNY79.00,7.8,29,,,,,
纳兰性德撰、冯统编校/广东人民出版社/1984年1月/1.30元,9.2,510,,,,,
吴小如/北京大学出版社/2012-9/56.00元,9,60,,,,,
万云骏、等/上海辞书出版社/1998-01/52.20元,9.1,229,,,,,
袁宏道/作家出版社/1995-03/13.90,9.8,37,,,,,
浦安迪/刘倩[等]/生活·读书·新知三联书店/2010-12/43.00元,8.5,54,,,,,
(明)刘基撰、魏建献、萧善乡点校/上海古籍出版社/1981年11月/0.42,8.5,87,,,,,
葛晓音/北京大学出版社/2004-06/27.00,7.8,206,,,,,
秦观/上海古籍出版社/2008-8/28.00元,9.4,158,,,,,
陆羽/中国工人出版社/2003-09/20.00,8.4,393,,,,,
张涌泉、窦怀永/浙江文艺出版社/2010/130.00元,9.8,11,,,,,
（元）程端礼/黄山书社/1992-4,8.8,16,,,,,
【明】曹昭、杨春俏编著/中华书局/2012-2/35.00元,8.6,53,,,,,
[唐]欧阳询、汪绍楹校/汪绍楹注解/上海古籍出版社/1998-04-01/85.00,8.9,47,,,,,
喻守真编注/中华书局/1957.11第2版1980.8北京第8次印刷/1.05,9.3,134,,,,,
龙榆生/上海古籍出版社/2015-11/598.00元,,10,,,,,
金开诚、葛兆光/中华书局/2005-8/68.0,8.8,87,,,,,
叶嘉莹/生活·读书·新知三联书店/2016-5/38.00,8.9,45,,,,,
张健/北京大学出版社/2015-6/72.00元,8.1,12,,,,,
庾信/中华书局/1980-10/112.00元,9.4,107,,,,,
林庚/清华大学出版社/2006-7/28.00元,8.4,113,,,,,
王力/北京出版社/2002-1/12.00元,8.4,331,,,,,
(清)车万育//李渔|主编:邓启铜|校注:邓启铜/东南大学/2010-5/16.00元,9.5,77,,,,,
王利器/华东师范大学出版社/1998-04/27.00元,9.3,25,,,,,
钟叔河/湖南美术出版社/2002年8月第1版/38.00元,8.7,88,,,,,
郭英德/广西师范大学出版社/2005-12/32.00元,8.2,74,,,,,
钟基、李先银、王身钢译注/中华书局/2011-5/60.00元,9.3,90,,,,,
冯其庸/江西教育/2000-8/280.00元,9.2,37,,,,,
陈振鹏、章培恒/上海辞书出版社/2014-8-1/148.00元,9.4,13,,,,,
蒋寅/中华书局/2003/48.00元,8.2,78,,,,,
王运熙/上海古籍出版社/2006-7/45.00元,9.1,39,,,,,
刘永济/中华书局/2007/17.00元,9.1,54,,,,,
凌濛初/人民文学出版社/1997-07/32.70,7.8,1616,,,,,
[日]吉川幸次郎/陈顺智、徐少舟/四川人民出版社/1987-9/1.65元,9,35,,,,,
[宋]王应麟、[清]翁元圻、栾保群、田松青、吕宗力校点/上海古籍出版社/2008-12/198.00元,9.5,98,,,,,
王国维著、苏缨解说/时代文艺出版社/2010-7/26.80元,8.2,176,,,,,
刘逸生/广州出版社/1998-09/16.00,8.9,57,,,,,
苏缨/武汉出版社/2009-6/24.80元,7.9,517,,,,,
李白、瞿蜕园校注、朱金城校注/上海古籍出版社/2011-8/158.00元,9.4,79,,,,,
[唐]杜甫、[清]仇兆鳌(注)、陆俨少(绘)/浙江人民美术出版社/2014-8-1/80.00元,8.5,34,,,,,
李清照/诸葛忆兵/中华书局/2005年1月/8.00元,9.1,388,,,,,
（宋）朱熹/上海古籍出版社/2001-12/16.00元,8.6,75,,,,,
[宋]李清照、吴慧娟导读/上海古籍出版社/2009-08/14.00元,9,260,,,,,
[奥]斯蒂芬·茨威格/舒昌善/广西师范大学出版社/2004-8/18.00元,8.7,13014,,,,,
[奥]斯台芬·茨威格/张玉书/上海译文出版社/2007-7/20.00元,8.7,44791,,,,,
[奥］斯蒂芬・茨威格/舒昌善、孙龙生、刘春华、戴奎生/广西师范大学出版社/2004-5/32.00元,9.2,6307,,,,,
[奥]斯台芬·茨威格/张玉书/上海译文出版社/2007-7/23.00元,9,5287,,,,,
斯台芬·茨威格/张玉书/上海译文出版社/2007-7/29.00元,8.9,2469,,,,,
[奥]茨威格/李政/中国社会科学出版社/2004-5/20.00元,8.6,22564,,,,,
(奥)茨威格/韩耀成、沈锡良/陕西师范大学出版总社有限公司/2013-5/25.00元,8.9,1355,,,,,
斯·茨威格/张玉书/人民文学出版社/2006-6/24.00元,9.1,2276,,,,,
[奥]斯·茨威格/赵台安、赵振尧/生活·读书·新知三联书店/1986-12/1.40元,8.8,1590,,,,,
斯台芬·茨威格/张玉书/上海译文出版社/2007年7月/18.00元,9.1,825,,,,,
[奥地利]茨威格/张玉书/上海译文出版社/2010-4/15.00元,8.4,2786,,,,,
[奥]茨威格/张玉书/中央编译出版社/2015-6/188.00,9.3,268,,,,,
(奥)斯蒂芬·茨威格/樊星/上海文艺出版社/2013-6/26.00元,8.2,466,,,,,
（奥）斯台芬・茨威格/张玉书/华夏出版社/2000年1月1日/13.50,8.7,1625,,,,,
[奥]茨威格/赵蓉恒/上海译文出版社/2011-7-1/35.00元,8.7,745,,,,,
（奥）茨威格/高中甫、韩耀成/百花文艺出版社/1982-06/2.70,9.1,583,,,,,
[奥]斯蒂芬·茨威格/候焕闳/生活·读书·新知三联书店/1996-3/18.80,8.5,486,,,,,
StefanZweig、(奥)斯·茨威格/高中甫等译/译林出版/1998-9-1/18.00元,8.9,586,,,,,
[奥]斯·茨威格/高中甫、韩耀成/译林出版社/1998-9/19.00元,8.6,1987,,,,,
[奥]斯蒂芬·茨威格/舒昌善/生活·读书·新知三联书店/2008-12/18.00,8.5,490,,,,,
茨威格/王雪飞/安徽文艺出版社/2012-12/25.00元,7.8,25,,,,,
斯蒂芬·茨威格/舒昌善/生活·读书·新知三联书店/1986-2/2.00,8.5,44,,,,,
斯蒂芬.茨威格/张玉书/中国和平出版社/2005/10,8.6,178,,,,,
茨威格/史行果/邊城/2005-11-8/350,8.5,52,,,,,
(奥)斯蒂芬·茨威格|译者:叶廷芳//史行果/长江文艺/2008-5/17.00元,9.2,71,,,,,
[奥]斯蒂芬·茨威格/李文华/时代文艺出版社/2014-7-1/28.00元,9.1,165,,,,,
〔奥〕茨威格/张玉书/中央编译出版社/2015-7/26.00,8.7,58,,,,,
(奥)茨威格/申文林/人民文学出版社/2005-5/13.00元,8.4,41,,,,,
（奥地利）茨威格/申文林、高中甫（校）/安徽文艺出版社/2000-1/8.50元,9,23,,,,,
中国对外翻译出版公司/2012-4/22.00元,8.9,78,,,,,
斯蒂芬.茨威格/高云/湖南文艺出版社/2014-8/29.8,9,113,,,,,
（奥）斯蒂芬・茨威格/韩耀成/浙江文艺出版社/2000-12/7.30元,9,154,,,,,
[奥地利]斯蒂芬.茨威格/著/沈锡良/译/上海人民出版社/2007-11/22.00元,8.6,41,,,,,
[奥]茨威格/高中甫、申文林、关惠文、刘半九、樊修章、潘子立、潘璐/金城出版社/2014-5/39.80,8.4,35,,,,,
(奥)斯蒂芬·茨威格|译者:叶廷芳//史行果/史行果/长江文艺/2011-6/21.00元,8.6,92,,,,,
韩耀成/上海三联书店/2014-6-1/39.8元,9,63,,,,,
[奥]斯特凡·茨威格/韩耀成/上海译文出版社/2016-10/32.00,8.6,153,,,,,
[奥]斯特凡•茨威格/关惠文等/上海译文出版社/2016-10/36.00,8.8,72,,,,,
斯·茨威格/张玉书/人民文学出版社/2017-4-1/CNY48.00,8.7,47,,,,,
施蒂芬·茨威格/张全岳/作家出版社/2001-4/15.00元,9,33,,,,,
"（美）麦克莱恩（Mac、(美）伯克霍夫（Birkhoff,G.)/人民邮电出版社/2008-9-1/69.00元",8.8,14,,,,
【奥】约瑟夫·罗特/徐晓蓉/江苏人民出版社/1982年9月/0.40,,10,,,,,
[奥]茨威格/舒昌善/生活·读书·新知三联书店,9.5,18,,,,,
[奥]斯特凡·茨威格/韩耀成/群众出版社/2016-3/29.00,9.1,10,,,,,
茨威格/高中甫、潘子立/中译出版社/2016-1-1/29.80元,8.1,16,,,,,
[奥]斯特凡·茨威格/申文林/上海译文出版社/2017-11/30,,10,,,,,
"StefanZweig/leLivredePoche/1999/6,61EUR",,10,,,,
（奥地利）茨威格/贵州人民出版社/1999-01/22.80,,10,,,,,
史蒂芬.茨威格(StefanZweig)/姬健梅/商周/2014-9/NT380,,10,,,,,
,,,,,,,
张晏/人民文学出版社/2012-4/28.00元,,10,,,,,
史蒂芬.茨威格(StefanZweig)/李雪媛、管中琪/商周/2015-3-5/NT$360,,10,,,,,
斯蒂芬·茨威格/高中甫、潘子立/三辰影库音像出版社/2017-10/39.00元,9.3,16,,,,,
[奥]茨威格/王林/安徽师范大学出版社/2013-9/22.00元,,10,,,,,
孙雍长/花城出版社/1998-5-1/24.00元,8.6,40,,,,,
[奥]茨威格/罗斌/安徽师范大学出版社/2015-1/23.80元,,10,,,,,
褚威格張玉書譯/志文/19990323/NT$160,,10,,,,,
[奥]斯蒂芬·茨威格/范信龙、井勤荪、臧乐安/湖南文艺出版社/1982-5/3.3元,,10,,,,,
StefanZweig/Imprintunknown/2008-11-10,,10,,,,,
李娟/万卷出版公司/2010-6/25.00元,9.1,6541,,,,,
[捷克]米兰·昆德拉/许钧/上海译文出版社/2003-7/23.00元,8.5,137256,,,,,
[捷克]米兰·昆德拉/袁筱一/上海译文出版社/2004-5/25.00元,8.4,24292,,,,,
米兰·昆德拉/王振孙、郑克鲁/上海译文出版社/2003-06/24.00,8.6,10365,,,,,
[捷克]米兰·昆德拉/董强/上海译文出版社/2004-08/17.00元,8.7,3817,,,,,
[捷克]米兰·昆德拉/王东亮/上海译文出版社/2004-1/21.00元,8.4,8872,,,,,
米兰・昆德拉/余中先、郭昌京/上海译文出版社/2004-01/20.00,8.4,6655,,,,,
米兰·昆德拉/蔡若明/上海译文出版社/2003-6-1/24.00,8.4,9030,,,,,
米兰・昆德拉/余中先/上海译文出版社/2003-02/17.00,8.4,3595,,,,,
[捷克]米兰·昆德拉/许钧/上海译文出版社/2004-8/15.00元,8.1,6007,,,,,
米兰・昆德拉/马振骋/上海译文出版社/2003-03/13.00,7.9,8564,,,,,
[法]米兰·昆德拉/马振骋/上海译文出版社/2014-7-1/30.00元,7.1,5370,,,,,
米兰・昆德拉/余中先/上海译文出版社/2004-04/20.00,8.4,5332,,,,,
[捷克]米兰·昆德拉/董强/上海译文出版社/2003-02/14.00元,8.1,5904,,,,,
[捷克]米兰·昆德拉/董强/上海译文出版社/2006-9/18.00元,8.3,2541,,,,,
[捷]米兰·昆德拉/尉迟秀/上海译文出版社/2010年8月/20.00元,7.8,1658,,,,,
[捷克]米兰·昆德拉/郭宏安/上海译文出版社/2003-2/14.00元,7.8,2278,,,,,
（加拿大）里卡尔/袁筱一/上海译文出版社/2005-01/22.00元,7.7,304,,,,,
高兴/新世界出版社/2005-8/28.00元,6.9,193,,,,,
(捷)米兰·昆德拉/曹有鹏、夏有亮/湖南文艺出版社/1989-07/2.50,8.6,22,,,,,
(捷克)米兰·昆德拉/刘恪/书海出版社/2002-06-01/19.8,7.9,125,,,,,
[奥]茨威格/李政/中国社会科学出版社/2004-5/20.00元,8.6,22564,,,,,
克里希那穆提/叶文可/群言出版社/2004-10/28.00元,8.7,5046,,,,,
[日]村上春树/林少华/上海译文出版社/2001-2/18.80元,8,190041,,,,,
[美]杰克·凯鲁亚克/文楚安/漓江出版社/2001-9/20.00元,8.2,4049,,,,,
[意大利]卡尔维诺/张宓/译林出版社/2001-9/20.30元,8.9,2789,,,,,
刘小枫/上海人民出版社/1999-01-01/18.00元,9,348,,,,,
[日]村上春树/林少华/上海译文出版社/2003-4/25.00元,8.1,62513,,,,,
余秋雨/作家出版社/2006-7/22.00元,7.3,3132,,,,,
[法]M·普鲁斯特/李恒基、徐继曾/译林出版社/1989-6/5.80元,8.7,8699,,,,,
[英]奥斯丁/张玲、张扬/人民文学出版社/1993-7/13.00元,8.8,86681,,,,,
(英)多丽丝·莱辛/陈才宇、刘新民/译林出版社/2000-8/35.80,7.9,1859,,,,,
（法）拉伯雷/鲍文蔚/人民文学出版社/1983-4/24.00,8.1,675,,,,,
[德]瓦尔特·本雅明/刘北成/上海人民出版社/2006-5/24.00元,8.6,451,,,,,
[苏]帕斯特尔纳克/力冈、冀刚/漓江出版社/1986-12/4.20元（平）6.20元（精）,8.7,243,,,,,
MilanKundera/AaronAsher、(translatedfromFrench)/FaberandFaber/1996/£7.99,9.1,44,,,,,
MilanKundera/Atlantis/1991,,,,,,,
1984/£18,9.1,148,,,,,
[美]约瑟夫·M.博格斯、丹尼斯·W.皮特里/张菁、郭侃俊/北京大学出版社/2010-12/68.00元,8.4,820,,,,,
[法]安德烈·高兹/袁筱一/南京大学出版社/2010-5/20.00元,8.5,7501,,,,,
[法]玛格丽特·杜拉斯/王道乾/上海译文出版社/2005-7/20.00元,8.1,86574,,,,,
[法]玛格丽特・杜拉斯/谭立德/上海译文出版社/2005-7/23.00元,8.1,11903,,,,,
[法]玛格丽特·杜拉斯/缪咏华/广西师范大学出版社/2017-12/42.00,8.4,217,,,,,
[法]玛格丽特·杜拉斯/施康强/上海译文出版社/2006-5/28.00元,8.4,3856,,,,,
[法]玛格丽特·杜拉斯/王道乾/上海译文出版社/2006-5/18.00元,7.9,3939,,,,,
[法]玛格丽特·杜拉斯/桂裕芳/上海译文出版社/2005-7/18.00元,8,3345,,,,,
[法]玛格丽特·杜拉斯/谭立德/上海译文出版社/2009-3/30.00元,8.2,939,,,,,
[法]玛格丽特·杜拉斯/王道乾/上海译文出版社/2007-7/25.00元,7.9,2945,,,,,
[法]劳拉·阿德莱尔/袁筱一/春风文艺出版社/2000-01-01/36.00,7.9,1103,,,,,
[法]玛格丽特·杜拉斯/王文融/上海译文出版社/2009-3/25.00元,8.2,1524,,,,,
[法]玛格丽特·杜拉斯/陈景亮/上海译文出版社/2009-3/19.00元,8.3,1345,,,,,
[法]玛格丽特·杜拉斯/王东亮/上海译文出版社/2005-7/25.00元,8.3,1565,,,,,
[法]蕾蒂西娅·塞纳克/黄荭/重庆大学出版社/楚尘文化/2014-6/78.00元,8,278,,,,,
[法]玛格丽特·杜拉斯/马振骋/上海译文出版社/2007-8/18.00元,7.4,1888,,,,,
[法]玛格丽特·杜拉斯/金志平/上海译文出版社/2009-3/30.00元,8.3,788,,,,,
[法]玛格丽特·杜拉斯/王东亮/上海译文出版社/2006-5/18.00元,7.7,2140,,,,,
[法]玛格丽特·杜拉斯/桂裕芳/上海译文出版社/2006-5/25.00元,7.7,1133,,,,,
[法]玛格丽特·杜拉斯/桂裕芳/上海译文出版社/2005-7/18.00元,7.8,1856,,,,,
20,8.3,119,,,,,
阿兰·维尔贡德莱/胡小跃/作家出版社/2007.01/46.00元,8.4,428,,,,,
[美]桑迪·莱登/花城出版社/2013-4/48.00元,,10,,,,,
[法]玛格丽特·杜拉斯/上海译文出版社/2014-5/20.00元,6.9,27,,,,,
月下潇湘/春风文艺出版社/2011-8/29.00元,7.3,35,,,,,
吴岳添/社会科学文献出版社/1998-12/12.80,,10,,,,,
[美]爱德华•W•萨义德/生活·读书·新知三联书店/2013-4/25.00,8.4,157,,,,,
[美]李•勒菲弗/胡小锐/中信出版社/2013-8-1/45,7.4,84,,,,,
[法]让·安泰尔姆·布里亚-萨瓦兰/敦一夫、付丽娜/译林出版社/2013-3/32.80元,7,966,,,,,
理查德·耶茨/陈新宇/上海译文出版社/2012-2-1/27.00元,8.2,2496,,,,,
蔻蔻梁/中国华侨出版社/2011-12/35.00元,7.3,1804,,,,,
(法)马克·李维/段韵灵/湖南文艺出版社/2012-6-20/29.80元,7.8,52241,,,,,
高阳/江苏文艺出版社/2012-5-1/32.00元,8.4,1240,,,,,
(法)米歇尔.芒梭/张媛媛/广西师范大学出版社/2002-3/19.80元,7.6,45,,,,,
格非/上海文艺出版社/2012-4/30.00元,8,1520,,,,,
[日]吉本芭娜娜/李萍/上海译文出版社/2012-6/16.00元,7.2,763,,,,,
希拉里•杜普蕾、皮尔斯•杜普蕾/黄昱宁、管舒宁/同心出版社/2012-2/39.80元,8.2,995,,,,,
高木直子/黄悦生/北京联合出版社/2013-9-1/CNY28.00,8.7,979,,,,,
MagueriteDuras/Plaza&Janes/1993,,,,,,,
,,,,,,,
MargueriteDuras/EditionsGallimard/2005-09/123.00元,,10,,,,,
[美]弗拉基米尔·纳博科夫/王家湘/上海译文出版社/2007-1/15.00元,8.2,1285,,,,,
李碧华/新世界出版社/2006-1-1/23.0,8.2,3843,,,,,
唐诺/广西师范大学出版社/2015-1/56.00,8.4,345,,,,,
白先勇/广西师范大学出版社/2011-11/39.00元,8.6,2545,,,,,
夏宇/現代詩/1999年09月15日/NT$320,9,3050,,,,,
张大春/广西师范大学出版社/2010-10/33.00元,8.7,2246,,,,,
大崎善生/葉韋利/台灣角川/2005-4-19,7.6,147,,,,,
黃碧雲/臺北大田/1998/NT$180,8.6,2140,,,,,
周夢蝶/印刻文學生活雜誌出版有限公司/2009-12-23/NT$1160,9.6,187,,,,,
費瀅/INK印刻出版公司/2017-1-24/NT$280,9,48,,,,,
葛亮/作家出版社/2011-4/28.00元,8.5,1294,,,,,
黃碧雲/大田出版有限公司/2001-4-1/TWD250,8.7,3271,,,,,
邱妙津/广西师范大学出版社/2012-8-15/32.00元,8.1,2094,,,,,
黃碧雲/麥田出版有限公司/1994/10/HK$47,8.3,8169,,,,,
简媜、伊始（编）/浙江文艺出版社/2000-03-01/15.0,8.9,999,,,,,
董启章/上海人民出版社/2010-3/29.00元,8.3,1382,,,,,
西西/广西师范大学出版社/2010-1/26.00元,8,1415,,,,,
朱天文/山东画报出版社/2009-5/25.00,8.1,7212,,,,,
白先勇/广西师范大学出版社/2010.10/32.00元,8.6,7893,,,,,
廖偉棠/大塊文化/2007,8.1,78,,,,,
亦舒/新世界出版社/2006-9/18.00元,7.8,8441,,,,,
朱天文/花城出版社/2005-3/17.00元,8.2,1081,,,,,
简媜/文化艺术出版社/2011-3/23.00元,8.2,978,,,,,
李贞德/三联书店/2008-6/12.00元,7.8,1417,,,,,
董橋/牛津大學出版社/2017-4-23/HKD100,7.6,28,,,,,
三毛/皇冠文化出版有限公司/1985/03/01/170TWD,8.7,3756,,,,,
羅智成、賴香吟等/自轉星球文化/2006-10-25/新台币380元,7.8,284,,,,,
龙应台/文汇出版社/2005-8/25.00元,8.8,19139,,,,,
林夕/广西师范大学出版社/2010-5/29.00元,7.6,3523,,,,,
张家瑜/新星出版社/2012-10/29.50元,6.7,1056,,,,,
柳田理科雄/談璞/遠流/2003-6-1/NT$240,8.6,322,,,,,
